request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
130,pilot,A,fpb-full-003080,fpb,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,1206.5,3.175e-05,2026-07-20T16:39:11.694893+00:00,2026-07-20T16:39:12.901577+00:00
131,pilot,A,fpb-full-003085,fpb,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,991.18,3.915e-05,2026-07-20T16:39:13.214500+00:00,2026-07-20T16:39:14.205118+00:00
132,pilot,A,fpb-full-003086,fpb,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,934.05,3.437e-05,2026-07-20T16:39:14.519431+00:00,2026-07-20T16:39:15.452909+00:00
133,pilot,A,fpb-full-003104,fpb,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,1169.0,4.002e-05,2026-07-20T16:39:15.766414+00:00,2026-07-20T16:39:16.935617+00:00
134,pilot,A,fpb-full-003144,fpb,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,888.71,3.871e-05,2026-07-20T16:39:17.249011+00:00,2026-07-20T16:39:18.137848+00:00
135,pilot,A,fpb-full-003168,fpb,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,871.1,3.871e-05,2026-07-20T16:39:18.451233+00:00,2026-07-20T16:39:19.322291+00:00
136,pilot,A,fpb-full-003171,fpb,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,962.7,3.48e-05,2026-07-20T16:39:19.635948+00:00,2026-07-20T16:39:20.598314+00:00
137,pilot,A,fpb-full-003235,fpb,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,988.63,3.175e-05,2026-07-20T16:39:20.914999+00:00,2026-07-20T16:39:21.903368+00:00
138,pilot,A,fpb-full-003299,fpb,deepseek,deepseek-v4-pro,1,success,200,,,109,0,109,1,110,852.47,4.829e-05,2026-07-20T16:39:22.216831+00:00,2026-07-20T16:39:23.068662+00:00
139,pilot,A,fpb-full-003311,fpb,deepseek,deepseek-v4-pro,1,success,200,,,107,0,107,1,108,844.32,4.741e-05,2026-07-20T16:39:23.382261+00:00,2026-07-20T16:39:24.226251+00:00
140,pilot,A,fpb-full-003315,fpb,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,884.45,3.393e-05,2026-07-20T16:39:24.539155+00:00,2026-07-20T16:39:25.423364+00:00
141,pilot,A,fpb-full-003332,fpb,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,908.79,3.654e-05,2026-07-20T16:39:25.737376+00:00,2026-07-20T16:39:26.645294+00:00
142,pilot,A,fpb-full-003363,fpb,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,1015.78,3.741e-05,2026-07-20T16:39:26.959052+00:00,2026-07-20T16:39:27.974982+00:00
143,pilot,A,fpb-full-003381,fpb,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,843.34,3.262e-05,2026-07-20T16:39:28.289954+00:00,2026-07-20T16:39:29.133555+00:00
144,pilot,A,fpb-full-003384,fpb,deepseek,deepseek-v4-pro,1,success,200,,,114,0,114,1,115,817.59,5.046e-05,2026-07-20T16:39:29.446823+00:00,2026-07-20T16:39:30.263940+00:00
145,pilot,A,fpb-full-003432,fpb,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,870.83,4.437e-05,2026-07-20T16:39:30.577820+00:00,2026-07-20T16:39:31.448874+00:00
146,pilot,A,fpb-full-003435,fpb,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,992.9,4.437e-05,2026-07-20T16:39:31.762789+00:00,2026-07-20T16:39:32.756268+00:00
147,pilot,A,fpb-full-003451,fpb,deepseek,deepseek-v4-pro,1,success,200,,,65,0,65,1,66,885.96,2.914e-05,2026-07-20T16:39:33.069030+00:00,2026-07-20T16:39:33.955408+00:00
148,pilot,A,fpb-full-003470,fpb,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,1269.04,3.437e-05,2026-07-20T16:39:34.269093+00:00,2026-07-20T16:39:35.537781+00:00
149,pilot,A,fpb-full-003487,fpb,deepseek,deepseek-v4-pro,1,success,200,,,67,0,67,1,68,889.6,3.001e-05,2026-07-20T16:39:35.852935+00:00,2026-07-20T16:39:36.742699+00:00
150,pilot,A,fpb-full-003505,fpb,deepseek,deepseek-v4-pro,1,success,200,,,111,0,111,1,112,689.94,4.915e-05,2026-07-20T16:39:37.056229+00:00,2026-07-20T16:39:37.745711+00:00
151,pilot,A,fpb-full-003519,fpb,deepseek,deepseek-v4-pro,1,success,200,,,128,0,128,1,129,877.03,5.655e-05,2026-07-20T16:39:38.058912+00:00,2026-07-20T16:39:38.935896+00:00
152,pilot,A,fpb-full-003523,fpb,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,840.67,3.393e-05,2026-07-20T16:39:39.251087+00:00,2026-07-20T16:39:40.092433+00:00
153,pilot,A,fpb-full-003605,fpb,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,830.2,3.349e-05,2026-07-20T16:39:40.405698+00:00,2026-07-20T16:39:41.235980+00:00
154,pilot,A,fpb-full-003634,fpb,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,867.72,4.48e-05,2026-07-20T16:39:41.549204+00:00,2026-07-20T16:39:42.417523+00:00
155,pilot,A,fpb-full-003667,fpb,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,857.06,3.871e-05,2026-07-20T16:39:42.731050+00:00,2026-07-20T16:39:43.588255+00:00
156,pilot,A,fpb-full-003675,fpb,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,901.37,3.523e-05,2026-07-20T16:39:43.902642+00:00,2026-07-20T16:39:44.803642+00:00
157,pilot,A,fpb-full-003702,fpb,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,880.09,3.915e-05,2026-07-20T16:39:45.117374+00:00,2026-07-20T16:39:45.997491+00:00
158,pilot,A,fpb-full-003732,fpb,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,873.22,4.002e-05,2026-07-20T16:39:46.310542+00:00,2026-07-20T16:39:47.183858+00:00
159,pilot,A,fpb-full-003745,fpb,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,863.86,3.437e-05,2026-07-20T16:39:47.496755+00:00,2026-07-20T16:39:48.360263+00:00
160,pilot,A,fpb-full-003746,fpb,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,1183.93,4.132e-05,2026-07-20T16:39:48.675135+00:00,2026-07-20T16:39:49.858456+00:00
161,pilot,A,fpb-full-003752,fpb,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,711.36,4.219e-05,2026-07-20T16:39:50.172525+00:00,2026-07-20T16:39:50.883723+00:00
162,pilot,A,fpb-full-003774,fpb,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,875.12,3.175e-05,2026-07-20T16:39:51.197961+00:00,2026-07-20T16:39:52.072763+00:00
163,pilot,A,fpb-full-003787,fpb,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,650.87,3.958e-05,2026-07-20T16:39:52.386501+00:00,2026-07-20T16:39:53.037238+00:00
164,pilot,A,fpb-full-003790,fpb,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,1104.88,4.132e-05,2026-07-20T16:39:53.351637+00:00,2026-07-20T16:39:54.456575+00:00
165,pilot,A,fpb-full-003802,fpb,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,839.94,4.132e-05,2026-07-20T16:39:54.770511+00:00,2026-07-20T16:39:55.609665+00:00
166,pilot,A,fpb-full-003817,fpb,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,836.97,4.132e-05,2026-07-20T16:39:55.924312+00:00,2026-07-20T16:39:56.760969+00:00
167,pilot,A,fpb-full-003821,fpb,deepseek,deepseek-v4-pro,1,success,200,,,92,0,92,1,93,858.63,4.089e-05,2026-07-20T16:39:57.074930+00:00,2026-07-20T16:39:57.933398+00:00
168,pilot,A,fpb-full-003824,fpb,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,890.21,3.567e-05,2026-07-20T16:39:58.247457+00:00,2026-07-20T16:39:59.138006+00:00
169,pilot,A,fpb-full-003837,fpb,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,878.02,3.741e-05,2026-07-20T16:39:59.451796+00:00,2026-07-20T16:40:00.330270+00:00
170,pilot,A,fpb-full-003839,fpb,deepseek,deepseek-v4-pro,1,success,200,,,107,0,107,1,108,964.27,4.741e-05,2026-07-20T16:40:00.643925+00:00,2026-07-20T16:40:01.607076+00:00
171,pilot,A,fpb-full-003865,fpb,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,885.31,3.741e-05,2026-07-20T16:40:01.921591+00:00,2026-07-20T16:40:02.806614+00:00
172,pilot,A,fpb-full-003943,fpb,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,944.59,3.915e-05,2026-07-20T16:40:03.120144+00:00,2026-07-20T16:40:04.064057+00:00
173,pilot,A,fpb-full-003948,fpb,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,1096.71,4.219e-05,2026-07-20T16:40:04.378652+00:00,2026-07-20T16:40:05.475496+00:00
174,pilot,A,fpb-full-004054,fpb,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,672.92,3.915e-05,2026-07-20T16:40:05.788570+00:00,2026-07-20T16:40:06.460479+00:00
175,pilot,A,fpb-full-004160,fpb,deepseek,deepseek-v4-pro,1,success,200,,,97,0,97,1,98,885.06,4.306e-05,2026-07-20T16:40:06.774775+00:00,2026-07-20T16:40:07.659743+00:00
176,pilot,A,fpb-full-004170,fpb,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,1111.06,4.437e-05,2026-07-20T16:40:07.972934+00:00,2026-07-20T16:40:09.084334+00:00
177,pilot,A,fpb-full-004175,fpb,deepseek,deepseek-v4-pro,1,success,200,,,73,0,73,1,74,1008.4,3.262e-05,2026-07-20T16:40:09.397807+00:00,2026-07-20T16:40:10.406241+00:00
178,pilot,A,fpb-full-004190,fpb,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,839.41,3.915e-05,2026-07-20T16:40:10.721965+00:00,2026-07-20T16:40:11.560612+00:00
179,pilot,A,fpb-full-004197,fpb,deepseek,deepseek-v4-pro,1,success,200,,,83,0,83,1,84,909.65,3.697e-05,2026-07-20T16:40:11.874955+00:00,2026-07-20T16:40:12.784517+00:00
180,pilot,A,fpb-full-004198,fpb,deepseek,deepseek-v4-pro,1,success,200,,,68,0,68,1,69,792.23,3.045e-05,2026-07-20T16:40:13.131824+00:00,2026-07-20T16:40:13.924089+00:00
181,pilot,A,fpb-full-004211,fpb,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,1294.24,3.958e-05,2026-07-20T16:40:14.258830+00:00,2026-07-20T16:40:15.553277+00:00
182,pilot,A,fpb-full-004220,fpb,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,1058.72,3.219e-05,2026-07-20T16:40:15.866232+00:00,2026-07-20T16:40:16.925229+00:00
183,pilot,A,fpb-full-004288,fpb,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,768.66,3.915e-05,2026-07-20T16:40:17.238331+00:00,2026-07-20T16:40:18.006986+00:00
184,pilot,A,fpb-full-004296,fpb,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,805.65,3.437e-05,2026-07-20T16:40:18.354269+00:00,2026-07-20T16:40:19.160100+00:00
185,pilot,A,fpb-full-004322,fpb,deepseek,deepseek-v4-pro,1,success,200,,,84,0,84,1,85,1024.27,3.741e-05,2026-07-20T16:40:19.473587+00:00,2026-07-20T16:40:20.497783+00:00
186,pilot,A,fpb-full-004358,fpb,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,1057.14,3.219e-05,2026-07-20T16:40:20.812325+00:00,2026-07-20T16:40:21.869701+00:00
187,pilot,A,fpb-full-004401,fpb,deepseek,deepseek-v4-pro,1,success,200,,,120,0,120,1,121,919.75,5.307e-05,2026-07-20T16:40:22.182614+00:00,2026-07-20T16:40:23.102509+00:00
188,pilot,A,fpb-full-004437,fpb,deepseek,deepseek-v4-pro,1,success,200,,,94,0,94,1,95,848.63,4.176e-05,2026-07-20T16:40:23.417091+00:00,2026-07-20T16:40:24.265405+00:00
189,pilot,A,fpb-full-004444,fpb,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,847.19,4.35e-05,2026-07-20T16:40:24.579288+00:00,2026-07-20T16:40:25.425915+00:00
190,pilot,A,fpb-full-004449,fpb,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,869.98,3.871e-05,2026-07-20T16:40:25.740060+00:00,2026-07-20T16:40:26.609729+00:00
191,pilot,A,fpb-full-004460,fpb,deepseek,deepseek-v4-pro,1,success,200,,,107,0,107,1,108,808.16,4.741e-05,2026-07-20T16:40:26.924277+00:00,2026-07-20T16:40:27.731484+00:00
192,pilot,A,fpb-full-004559,fpb,deepseek,deepseek-v4-pro,1,success,200,,,101,0,101,1,102,851.15,4.48e-05,2026-07-20T16:40:28.046377+00:00,2026-07-20T16:40:28.897079+00:00
193,pilot,A,fpb-full-004565,fpb,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,898.95,3.393e-05,2026-07-20T16:40:29.233006+00:00,2026-07-20T16:40:30.132172+00:00
194,pilot,A,fpb-full-004686,fpb,deepseek,deepseek-v4-pro,1,success,200,,,128,0,128,1,129,927.22,5.655e-05,2026-07-20T16:40:30.445793+00:00,2026-07-20T16:40:31.373183+00:00
195,pilot,A,fpb-full-004698,fpb,deepseek,deepseek-v4-pro,1,success,200,,,106,0,106,1,107,893.52,4.698e-05,2026-07-20T16:40:31.686662+00:00,2026-07-20T16:40:32.579558+00:00
196,pilot,A,fpb-full-004723,fpb,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,951.68,3.567e-05,2026-07-20T16:40:32.894087+00:00,2026-07-20T16:40:33.845501+00:00
197,pilot,A,fpb-full-004739,fpb,deepseek,deepseek-v4-pro,1,success,200,,,104,0,104,1,105,1106.4,4.611e-05,2026-07-20T16:40:34.159703+00:00,2026-07-20T16:40:35.265734+00:00
198,pilot,A,fpb-full-004804,fpb,deepseek,deepseek-v4-pro,1,success,200,,,104,0,104,1,105,686.71,4.611e-05,2026-07-20T16:40:35.580026+00:00,2026-07-20T16:40:36.267219+00:00
199,pilot,A,fpb-full-004835,fpb,deepseek,deepseek-v4-pro,1,success,200,,,89,0,89,1,90,883.84,3.958e-05,2026-07-20T16:40:36.580721+00:00,2026-07-20T16:40:37.464402+00:00
200,pilot,A,fpb-full-004844,fpb,deepseek,deepseek-v4-pro,1,success,200,,,95,0,95,1,96,797.46,4.219e-05,2026-07-20T16:40:37.778509+00:00,2026-07-20T16:40:38.575865+00:00
201,pilot,A,fiqa_sa-test-000014,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,846.58,3.48e-05,2026-07-20T16:40:38.890185+00:00,2026-07-20T16:40:39.737568+00:00
202,pilot,A,fiqa_sa-test-000040,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,763.59,3.349e-05,2026-07-20T16:40:40.052553+00:00,2026-07-20T16:40:40.816776+00:00
203,pilot,A,fiqa_sa-test-000041,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,74,0,74,1,75,641.47,3.306e-05,2026-07-20T16:40:41.130437+00:00,2026-07-20T16:40:41.771747+00:00
204,pilot,A,fiqa_sa-test-000047,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,1124.17,3.175e-05,2026-07-20T16:40:42.084876+00:00,2026-07-20T16:40:43.209592+00:00
205,pilot,A,fiqa_sa-test-000055,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,894.55,3.175e-05,2026-07-20T16:40:43.524378+00:00,2026-07-20T16:40:44.419060+00:00
206,pilot,A,fiqa_sa-test-000057,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,850.21,3.523e-05,2026-07-20T16:40:44.733389+00:00,2026-07-20T16:40:45.583384+00:00
207,pilot,A,fiqa_sa-test-000064,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,975.52,3.393e-05,2026-07-20T16:40:45.897081+00:00,2026-07-20T16:40:46.872045+00:00
208,pilot,A,fiqa_sa-test-000067,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,1151.92,3.611e-05,2026-07-20T16:40:47.186086+00:00,2026-07-20T16:40:48.337714+00:00
209,pilot,A,fiqa_sa-test-000069,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,786.71,3.523e-05,2026-07-20T16:40:48.651722+00:00,2026-07-20T16:40:49.438779+00:00
210,pilot,A,fiqa_sa-test-000076,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,914.43,3.611e-05,2026-07-20T16:40:49.752541+00:00,2026-07-20T16:40:50.666297+00:00
211,pilot,A,fiqa_sa-test-000079,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,906.56,3.393e-05,2026-07-20T16:40:50.980888+00:00,2026-07-20T16:40:51.887784+00:00
212,pilot,A,fiqa_sa-test-000095,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,69,0,69,1,70,639.02,3.088e-05,2026-07-20T16:40:52.200646+00:00,2026-07-20T16:40:52.839744+00:00
213,pilot,A,fiqa_sa-test-000097,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,869.7,3.393e-05,2026-07-20T16:40:53.154571+00:00,2026-07-20T16:40:54.024498+00:00
214,pilot,A,fiqa_sa-test-000104,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,86,0,86,1,87,1027.34,3.828e-05,2026-07-20T16:40:54.337948+00:00,2026-07-20T16:40:55.365358+00:00
215,pilot,A,fiqa_sa-test-000106,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,90,0,90,1,91,896.6,4.002e-05,2026-07-20T16:40:55.679470+00:00,2026-07-20T16:40:56.576086+00:00
216,pilot,A,fiqa_sa-test-000112,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,796.23,3.48e-05,2026-07-20T16:40:56.890102+00:00,2026-07-20T16:40:57.686425+00:00
217,pilot,A,fiqa_sa-test-000117,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,68,0,68,1,69,896.69,3.045e-05,2026-07-20T16:40:57.999953+00:00,2026-07-20T16:40:58.896390+00:00
218,pilot,A,fiqa_sa-test-000119,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,103,0,103,1,104,820.56,4.567e-05,2026-07-20T16:40:59.244184+00:00,2026-07-20T16:41:00.064899+00:00
219,pilot,A,fiqa_sa-test-000125,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,793.95,4.132e-05,2026-07-20T16:41:00.378182+00:00,2026-07-20T16:41:01.171804+00:00
220,pilot,A,fiqa_sa-test-000127,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,100,0,100,1,101,773.82,4.437e-05,2026-07-20T16:41:01.485985+00:00,2026-07-20T16:41:02.259008+00:00
221,pilot,A,fiqa_sa-test-000140,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,893.15,3.611e-05,2026-07-20T16:41:02.573416+00:00,2026-07-20T16:41:03.467205+00:00
222,pilot,A,fiqa_sa-test-000142,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,878.33,3.567e-05,2026-07-20T16:41:03.781016+00:00,2026-07-20T16:41:04.659248+00:00
223,pilot,A,fiqa_sa-test-000146,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,91,0,91,1,92,817.14,4.045e-05,2026-07-20T16:41:04.973388+00:00,2026-07-20T16:41:05.790684+00:00
224,pilot,A,fiqa_sa-test-000147,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,93,0,93,1,94,832.16,4.132e-05,2026-07-20T16:41:06.104288+00:00,2026-07-20T16:41:06.936612+00:00
225,pilot,A,fiqa_sa-test-000153,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,987.29,3.654e-05,2026-07-20T16:41:07.249544+00:00,2026-07-20T16:41:08.237119+00:00
226,pilot,A,fiqa_sa-test-000154,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,69,0,69,1,70,735.62,3.088e-05,2026-07-20T16:41:08.550235+00:00,2026-07-20T16:41:09.286524+00:00
227,pilot,A,fiqa_sa-test-000159,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,79,0,79,1,80,605.38,3.523e-05,2026-07-20T16:41:09.600155+00:00,2026-07-20T16:41:10.204930+00:00
228,pilot,A,fiqa_sa-test-000169,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,87,0,87,1,88,1169.46,3.871e-05,2026-07-20T16:41:10.518444+00:00,2026-07-20T16:41:11.688308+00:00
229,pilot,A,fiqa_sa-test-000174,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,98,0,98,1,99,977.24,4.35e-05,2026-07-20T16:41:12.002344+00:00,2026-07-20T16:41:12.978903+00:00
230,pilot,A,fiqa_sa-test-000177,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,88,0,88,1,89,921.79,3.915e-05,2026-07-20T16:41:13.294702+00:00,2026-07-20T16:41:14.216197+00:00
231,pilot,A,fiqa_sa-test-000187,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,106,0,106,1,107,873.75,4.698e-05,2026-07-20T16:41:14.530445+00:00,2026-07-20T16:41:15.404415+00:00
232,pilot,A,fiqa_sa-test-000188,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,67,0,67,1,68,858.1,3.001e-05,2026-07-20T16:41:15.717698+00:00,2026-07-20T16:41:16.575288+00:00
233,pilot,A,fiqa_sa-test-000191,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,977.26,3.175e-05,2026-07-20T16:41:16.889470+00:00,2026-07-20T16:41:17.866930+00:00
234,pilot,A,fiqa_sa-test-000195,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,71,0,71,1,72,879.79,3.175e-05,2026-07-20T16:41:18.181512+00:00,2026-07-20T16:41:19.061449+00:00
235,pilot,A,fiqa_sa-test-000206,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,872.73,3.785e-05,2026-07-20T16:41:19.375193+00:00,2026-07-20T16:41:20.247929+00:00
236,pilot,A,fiqa_sa-test-000211,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,102,0,102,1,103,922.52,4.524e-05,2026-07-20T16:41:20.561140+00:00,2026-07-20T16:41:21.483843+00:00
237,pilot,A,fiqa_sa-test-000214,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,85,0,85,1,86,864.89,3.785e-05,2026-07-20T16:41:21.798175+00:00,2026-07-20T16:41:22.662425+00:00
238,pilot,A,fiqa_sa-test-000223,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,81,0,81,1,82,912.5,3.611e-05,2026-07-20T16:41:22.976397+00:00,2026-07-20T16:41:23.889414+00:00
239,pilot,A,fiqa_sa-test-000228,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,1171.57,3.219e-05,2026-07-20T16:41:24.202576+00:00,2026-07-20T16:41:25.373891+00:00
240,pilot,A,fiqa_sa-test-000233,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,112,0,112,1,113,859.26,4.959e-05,2026-07-20T16:41:25.687751+00:00,2026-07-20T16:41:26.547138+00:00
241,pilot,A,fiqa_sa-train-000014,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,78,0,78,1,79,896.54,3.48e-05,2026-07-20T16:41:26.861382+00:00,2026-07-20T16:41:27.757964+00:00
242,pilot,A,fiqa_sa-train-000015,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,1197.62,3.393e-05,2026-07-20T16:41:28.071174+00:00,2026-07-20T16:41:29.269085+00:00
243,pilot,A,fiqa_sa-train-000016,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,77,0,77,1,78,970.96,3.437e-05,2026-07-20T16:41:29.582034+00:00,2026-07-20T16:41:30.552307+00:00
244,pilot,A,fiqa_sa-train-000024,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,76,0,76,1,77,1038.44,3.393e-05,2026-07-20T16:41:30.867586+00:00,2026-07-20T16:41:31.905821+00:00
245,pilot,A,fiqa_sa-train-000027,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,802.15,3.567e-05,2026-07-20T16:41:32.220336+00:00,2026-07-20T16:41:33.022541+00:00
246,pilot,A,fiqa_sa-train-000030,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,924.43,3.567e-05,2026-07-20T16:41:33.337008+00:00,2026-07-20T16:41:34.261607+00:00
247,pilot,A,fiqa_sa-train-000031,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,70,0,70,1,71,865.54,3.132e-05,2026-07-20T16:41:34.576314+00:00,2026-07-20T16:41:35.442508+00:00
248,pilot,A,fiqa_sa-train-000041,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,950.55,3.567e-05,2026-07-20T16:41:35.757131+00:00,2026-07-20T16:41:36.707478+00:00
249,pilot,A,fiqa_sa-train-000048,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,80,0,80,1,81,1170.81,3.567e-05,2026-07-20T16:41:37.020842+00:00,2026-07-20T16:41:38.191532+00:00
250,pilot,A,fiqa_sa-train-000050,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,1026.09,3.219e-05,2026-07-20T16:41:38.507457+00:00,2026-07-20T16:41:39.533256+00:00
251,pilot,A,fiqa_sa-train-000051,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,848.8,3.219e-05,2026-07-20T16:41:39.847913+00:00,2026-07-20T16:41:40.696132+00:00
252,pilot,A,fiqa_sa-train-000054,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,82,0,82,1,83,829.3,3.654e-05,2026-07-20T16:41:41.011096+00:00,2026-07-20T16:41:41.839870+00:00
253,pilot,A,fiqa_sa-train-000059,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,72,0,72,1,73,860.42,3.219e-05,2026-07-20T16:41:42.156005+00:00,2026-07-20T16:41:43.016388+00:00
254,pilot,A,fiqa_sa-train-000061,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,978.45,3.349e-05,2026-07-20T16:41:43.330126+00:00,2026-07-20T16:41:44.308659+00:00
255,pilot,A,fiqa_sa-train-000063,fiqa_sa,deepseek,deepseek-v4-pro,1,success,200,,,75,0,75,1,76,897.5,3.349e-05,2026-07-20T16:41:44.621536+00:00,2026-07-20T16:41:45.519187+00:00
